author,year,journal,species,other_var_name,other_var_num_value,other_var_num_units,other_var_factor_value,date,season,plot,d18O_permil_plant,d2H_permil_plant,xylem,plant_tissue,item_source,OBS1,OBS2
Feikema,2010,Plant and soil,Eucalyptus grandis,Site,99999,not applicable,site 1,19951201,dry,site 1,-2.05762,-26.14182,yes,xylem,Fig 6.,NA,NA
Feikema,2010,Plant and soil,Eucalyptus grandis,Site,99999,not applicable,site 1,19951201,dry,site 1,-0.66222,-29.11079,yes,xylem,Fig 6.,NA,NA
Feikema,2010,Plant and soil,Eucalyptus grandis,Site,99999,not applicable,site 1,19951201,dry,site 1,-2.05714,-22.14286,yes,xylem,Fig 6.,NA,NA
Feikema,2010,Plant and soil,Eucalyptus grandis,Site,99999,not applicable,site 2,19960401,wet,site 2,-1.41667,-22.19737,yes,xylem,Fig 6.,NA,NA
Feikema,2010,Plant and soil,Eucalyptus grandis,Site,99999,not applicable,site 2,19960401,wet,site 2,0.125,-20.48684,yes,xylem,Fig 6.,NA,NA
Feikema,2010,Plant and soil,Eucalyptus grandis,Site,99999,not applicable,site 2,19960401,wet,site 2,-2.4433,-27.63158,yes,xylem,Fig 6.,NA,NA
Feikema,2010,Plant and soil,Eucalyptus camaldulensis,Site,99999,not applicable,site 3,19960901,wet,site 3,-3.04082,-27.85714,yes,xylem,Fig 6.,NA,NA
Feikema,2010,Plant and soil,Eucalyptus camaldulensis,Site,99999,not applicable,site 3,19960901,wet,site 3,1.46272,-18.06122,yes,xylem,Fig 6.,NA,NA
Feikema,2010,Plant and soil,Eucalyptus camaldulensis,Site,99999,not applicable,site 3,19960901,wet,site 3,-1.12,-28.26316,yes,xylem,Fig 6.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Mature,not applicable,20100505,dry,NA,-5.03565,-42.39306,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Mature,not applicable,20100505,dry,NA,-4.75046,-41.48378,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Mature,not applicable,20100505,dry,NA,-4.62027,-37.59041,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Mature,not applicable,20100505,dry,NA,-4.82641,-33.75491,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Mature,not applicable,20100505,dry,NA,-4.54278,-32.41579,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Mature,not applicable,20100505,dry,NA,-4.73652,-32.01901,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Mature,not applicable,20100505,dry,NA,-4.9318,-31.1924,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Mature,not applicable,20100505,dry,NA,-4.1646,-30.6303,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Mature,not applicable,20100505,dry,NA,-4.208,-31.92808,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Mature,not applicable,20100505,dry,NA,-3.86547,-33.58958,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Mature,not applicable,20100505,dry,NA,-3.81122,-35.30068,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Mature,not applicable,20100505,dry,NA,-3.57564,-33.96983,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Mature,not applicable,20100505,dry,NA,-3.92436,-30.58896,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Mature,not applicable,20100505,dry,NA,-3.78487,-29.27464,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Mature,not applicable,20100505,dry,NA,-3.60043,-27.09237,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Mature,not applicable,20100505,dry,NA,-3.84842,-24.9845,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Mature,not applicable,20100505,dry,NA,-4.12895,-27.1833,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Mature,not applicable,20100505,dry,NA,-4.2328,-25.05063,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Mature,not applicable,20100505,dry,NA,-4.04681,-23.2982,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Mature,not applicable,20100505,dry,NA,-3.51364,-24.4968,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Mature,not applicable,20100505,dry,NA,-3.40825,-27.05931,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Mature,not applicable,20100505,dry,NA,-3.62213,-21.0746,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Mature,not applicable,20100505,dry,NA,-3.67638,-19.3635,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Mature,not applicable,20100505,dry,NA,-3.2517,-17.1399,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Mature,not applicable,20100505,dry,NA,-2.90298,-20.52077,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Mature,not applicable,20100505,dry,NA,-2.5217,-19.59496,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Secondary,not applicable,20090301,dry,NA,-5.74257,-52.84211,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Secondary,not applicable,20090301,dry,NA,-5.24752,-48.63158,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Secondary,not applicable,20090301,dry,NA,-5.19802,-42.31579,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Secondary,not applicable,20090301,dry,NA,-5.14851,-41.47368,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Secondary,not applicable,20090301,dry,NA,-5.24752,-44,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Secondary,not applicable,20090301,dry,NA,-4.25743,-44,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Secondary,not applicable,20090301,dry,NA,-3.9604,-46.10526,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Secondary,not applicable,20090301,dry,NA,-3.81188,-44.42105,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Secondary,not applicable,20090301,dry,NA,-4.55446,-41.47368,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Secondary,not applicable,20090301,dry,NA,-4.55446,-40.63158,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Secondary,not applicable,20090301,dry,NA,-4.55446,-36,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Secondary,not applicable,20090301,dry,NA,-4.35644,-38.10526,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Secondary,not applicable,20090301,dry,NA,-4.15842,-38.10526,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Secondary,not applicable,20090301,dry,NA,-4.30693,-31.36842,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Secondary,not applicable,20090301,dry,NA,-4.40594,-30.94737,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Secondary,not applicable,20090301,dry,NA,-4.10891,-31.36842,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Secondary,not applicable,20090301,dry,NA,-3.51485,-26.73684,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Secondary,not applicable,20090301,dry,NA,-3.36634,-26.73684,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Secondary,not applicable,20090301,dry,NA,-3.11881,-22.52632,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Secondary,not applicable,20090301,dry,NA,-3.11881,-21.26316,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Secondary,not applicable,20090301,dry,NA,-2.87129,-20.84211,yes,xylem,Fig 5.,NA,NA
Goldsmith,2012,Ecohydrology,Several,Forest type,99999,Secondary,not applicable,20090301,dry,NA,-1.58416,-14.94737,yes,xylem,Fig 5.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Sophora viciifolia,NA,99999,not applicable,NA,2016,wet,NA,-5.98246,-59.21053,yes,xylem,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Sophora viciifolia,NA,99999,not applicable,NA,2016,wet,NA,-5.98246,-61.6391,yes,xylem,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Sophora viciifolia,NA,99999,not applicable,NA,2016,wet,NA,-6.33333,-61.61404,yes,xylem,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Sophora viciifolia,NA,99999,not applicable,NA,2016,wet,NA,-6.66667,-61.44737,yes,xylem,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Sophora viciifolia,NA,99999,not applicable,NA,2016,wet,NA,-7.2807,-61.40351,yes,xylem,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Sophora viciifolia,NA,99999,not applicable,NA,2016,wet,NA,-7.05263,-58.99123,yes,xylem,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Sophora viciifolia,NA,99999,not applicable,NA,2016,wet,NA,-6.85965,-63.57644,yes,xylem,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Sophora viciifolia,NA,99999,not applicable,NA,2016,wet,NA,-6.73684,-64.15664,yes,xylem,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Sophora viciifolia,NA,99999,not applicable,NA,2016,wet,NA,-6.49123,-65.60276,yes,xylem,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Sophora viciifolia,NA,99999,not applicable,NA,2016,wet,NA,-7.21053,-66.97995,yes,xylem,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Sophora viciifolia,NA,99999,not applicable,NA,2016,wet,NA,-7.70175,-71.08772,yes,xylem,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Sophora viciifolia,NA,99999,not applicable,NA,2016,wet,NA,-7.73684,-70.94236,yes,xylem,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Sophora viciifolia,NA,99999,not applicable,NA,2016,wet,NA,-8.70175,-69.58772,yes,xylem,Fig 4.,NA,NA
Wang_Jian,2019,Science of the Total Environment,Sophora viciifolia,NA,99999,not applicable,NA,2016,wet,NA,-6.40351,-61.60902,yes,xylem,Fig 4.,NA,NA
Barbeta,2019,Hydrology and Earth System Sciences,Fagus sylvatica,Tree size (diameter),69.32790763,m,Big,201704,wet,NA,-5.097637155,-42.15095987,yes,xylem,Data provided by author,Branch sampling selected. Plot ID in OBS2,Plage
Barbeta,2019,Hydrology and Earth System Sciences,Fagus sylvatica,Tree size (diameter),4.710987296,m,Small,201708,dry,NA,-3.749296185,-41.519562,yes,xylem,Data provided by author,Branch sampling selected. Plot ID in OBS2,Plage
Barbeta,2019,Hydrology and Earth System Sciences,Fagus sylvatica,Tree size (diameter),4.806480281,m,Small,201708,dry,NA,-4.238963713,-41.45221605,yes,xylem,Data provided by author,Branch sampling selected. Plot ID in OBS2,South
Barbeta,2019,Hydrology and Earth System Sciences,Fagus sylvatica,Tree size (diameter),5.443100186,m,Small,201708,dry,NA,-5.291387141,-48.69587294,yes,xylem,Data provided by author,Branch sampling selected. Plot ID in OBS2,South
Barbeta,2019,Hydrology and Earth System Sciences,Fagus sylvatica,Tree size (diameter),9.040002648,m,Small,201708,dry,NA,-5.794256922,-50.66866676,yes,xylem,Data provided by author,Branch sampling selected. Plot ID in OBS2,South
Barbeta,2019,Hydrology and Earth System Sciences,Fagus sylvatica,Tree size (diameter),9.167326629,m,Small,201708,dry,NA,-5.679420278,-50.19389029,yes,xylem,Data provided by author,Branch sampling selected. Plot ID in OBS2,Plage
Barbeta,2019,Hydrology and Earth System Sciences,Fagus sylvatica,Tree size (diameter),18.43014624,m,Small,201708,dry,NA,-4.924954139,-45.12032453,yes,xylem,Data provided by author,Branch sampling selected. Plot ID in OBS2,Plage
Barbeta,2019,Hydrology and Earth System Sciences,Fagus sylvatica,Tree size (diameter),30.0802905,m,Big,201708,dry,NA,-4.219646077,-41.32390322,yes,xylem,Data provided by author,Branch sampling selected. Plot ID in OBS2,South
Barbeta,2019,Hydrology and Earth System Sciences,Fagus sylvatica,Tree size (diameter),32.27662917,m,Big,201708,dry,NA,-3.639547469,-31.01345511,yes,xylem,Data provided by author,Branch sampling selected. Plot ID in OBS2,South
Barbeta,2019,Hydrology and Earth System Sciences,Fagus sylvatica,Tree size (diameter),34.7912778,m,Big,201708,dry,NA,-5.295622205,-46.2195016,yes,xylem,Data provided by author,Branch sampling selected. Plot ID in OBS2,South
Barbeta,2019,Hydrology and Earth System Sciences,Fagus sylvatica,Tree size (diameter),42.23973068,m,Big,201708,dry,NA,-4.23322133,-41.36697281,yes,xylem,Data provided by author,Branch sampling selected. Plot ID in OBS2,Open
Barbeta,2019,Hydrology and Earth System Sciences,Fagus sylvatica,Tree size (diameter),45.35916822,m,Big,201708,dry,NA,-4.796162973,-46.04437385,yes,xylem,Data provided by author,Branch sampling selected. Plot ID in OBS2,Open
Barbeta,2019,Hydrology and Earth System Sciences,Fagus sylvatica,Tree size (diameter),49.14705665,m,Big,201708,dry,NA,-6.160661719,-53.7083592,yes,xylem,Data provided by author,Branch sampling selected. Plot ID in OBS2,Open
Barbeta,2019,Hydrology and Earth System Sciences,Fagus sylvatica,Tree size (diameter),55.00395978,m,Big,201708,dry,NA,-3.917784266,-40.18238318,yes,xylem,Data provided by author,Branch sampling selected. Plot ID in OBS2,South
Barbeta,2019,Hydrology and Earth System Sciences,Fagus sylvatica,Tree size (diameter),64.04396242,m,Big,201708,dry,NA,-4.54320343,-46.70708807,yes,xylem,Data provided by author,Branch sampling selected. Plot ID in OBS2,Open
Barbeta,2019,Hydrology and Earth System Sciences,Fagus sylvatica,Tree size (diameter),69.32790763,m,Big,201708,dry,NA,-4.67314827,-45.88113029,yes,xylem,Data provided by author,Branch sampling selected. Plot ID in OBS2,Plage
Barbeta,2019,Hydrology and Earth System Sciences,Fagus sylvatica,Tree size (diameter),74.13438792,m,Big,201708,dry,NA,-5.921732878,-51.83474238,yes,xylem,Data provided by author,Branch sampling selected. Plot ID in OBS2,Plage
Barbeta,2019,Hydrology and Earth System Sciences,Fagus sylvatica,Tree size (diameter),4.710987296,m,Small,201708,dry,NA,-4.952401793,-51.18767103,yes,xylem,Data provided by author,Branch sampling selected. Plot ID in OBS2,Plage
Barbeta,2019,Hydrology and Earth System Sciences,Fagus sylvatica,Tree size (diameter),4.806480281,m,Small,201708,dry,NA,-4.083975235,-39.89309168,yes,xylem,Data provided by author,Branch sampling selected. Plot ID in OBS2,South
Barbeta,2019,Hydrology and Earth System Sciences,Fagus sylvatica,Tree size (diameter),5.443100186,m,Small,201708,dry,NA,-4.606024952,-43.25277669,yes,xylem,Data provided by author,Branch sampling selected. Plot ID in OBS2,South
Barbeta,2019,Hydrology and Earth System Sciences,Fagus sylvatica,Tree size (diameter),9.040002648,m,Small,201708,dry,NA,-4.452923167,-43.97461948,yes,xylem,Data provided by author,Branch sampling selected. Plot ID in OBS2,South
Barbeta,2019,Hydrology and Earth System Sciences,Fagus sylvatica,Tree size (diameter),9.167326629,m,Small,201708,dry,NA,-4.892205736,-47.11047551,yes,xylem,Data provided by author,Branch sampling selected. Plot ID in OBS2,Plage
