author,year,journal,species,other_var_name,other_var_value,other_var_units,other_var_factor_value,label,label_class,label_depth,label_pool,date,season,plot,d18O_permil_source,d2H_permil_source,item_source,OBS1,OBS2
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201704,wet,NA,-6.537100025,-47.55809223,Data provided by author,Plage,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201708,dry,NA,-2.597186657,-28.5254641,Data provided by author,South,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201708,dry,NA,-4.760504075,-39.36680258,Data provided by author,South,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201708,dry,NA,-3.819143904,-35.09320495,Data provided by author,South,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201708,dry,NA,-0.757967314,-32.08137986,Data provided by author,Open,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201708,dry,NA,-3.146214011,-36.10659348,Data provided by author,Open,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201708,dry,NA,-4.668607993,-40.90549641,Data provided by author,Open,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201708,dry,NA,-5.21553894,-45.88961658,Data provided by author,Plage,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201708,dry,NA,-5.057164165,-43.83298145,Data provided by author,Plage,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201708,dry,NA,-3.686691268,-37.59579515,Data provided by author,Plage,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201708,dry,NA,-0.481791105,-25.5633905,Data provided by author,South,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201708,dry,NA,-2.623699451,-22.32048965,Data provided by author,South,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201708,dry,NA,-3.440429297,-30.85073191,Data provided by author,South,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201708,dry,NA,-0.092318283,-30.19417641,Data provided by author,Open,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201708,dry,NA,-3.510331099,-37.77594844,Data provided by author,Open,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201708,dry,NA,-5.780790292,-44.62383148,Data provided by author,Open,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201708,dry,NA,-5.785461626,-46.27052943,Data provided by author,Plage,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201708,dry,NA,-6.179317809,-47.74739439,Data provided by author,Plage,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201708,dry,NA,-7.299325216,-59.31768466,Data provided by author,Plage,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201707,dry,NA,-2.34492802,-31.79127976,Data provided by author,South,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201707,dry,NA,-3.643863639,-36.99713185,Data provided by author,South,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201707,dry,NA,-0.159267828,-22.90779061,Data provided by author,Open,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201707,dry,NA,-3.0303579,-41.90691315,Data provided by author,Open,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201707,dry,NA,-5.478900461,-47.34949919,Data provided by author,Plage,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201707,dry,NA,-5.626197779,-42.55180999,Data provided by author,Plage,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201707,dry,NA,-2.062905902,-26.64957871,Data provided by author,Plage,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201707,dry,NA,-4.301622032,-37.00058259,Data provided by author,South,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201707,dry,NA,-7.508942601,-57.84818481,Data provided by author,South,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201707,dry,NA,-8.225903049,-62.965214,Data provided by author,South,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201707,dry,NA,-5.134436534,-42.82990756,Data provided by author,Open,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201707,dry,NA,-5.916425686,-46.15147245,Data provided by author,Open,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201707,dry,NA,-7.068938872,-53.32126209,Data provided by author,Plage,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201707,dry,NA,-7.405697794,-54.44083585,Data provided by author,Plage,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201706,dry,NA,-5.608096673,-43.30307361,Data provided by author,Plage,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201706,dry,NA,-2.642956351,-25.85249846,Data provided by author,South,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201706,dry,NA,-5.691289706,-32.48544284,Data provided by author,Open,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201706,dry,NA,-5.214559378,-40.31298685,Data provided by author,Plage,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201705,wet,NA,-6.548161041,-48.22412599,Data provided by author,Plage,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201705,wet,NA,-2.427301223,-22.83282366,Data provided by author,South,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201711,wet,NA,-6.119416921,-36.14382664,Data provided by author,South,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201711,wet,NA,-3.8460448,-30.03354243,Data provided by author,South,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201711,wet,NA,-3.798831745,-29.74743269,Data provided by author,Open,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201711,wet,NA,-5.871009979,-41.07919205,Data provided by author,Open,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201711,wet,NA,-3.373326668,-23.3399041,Data provided by author,Plage,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201711,wet,NA,-3.951012129,-30.64531455,Data provided by author,Plage,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201711,wet,NA,-4.50036774,-24.36928788,Data provided by author,Plage,plot in OBS1
Barbeta,2019,Hydrology and Earth System Sciences,Quercus robur,NA,99999,not applicable,NA,Topsoil (0 cm),soil,shallow,bulk,201710,wet,NA,-3.130445074,-21.10904825,Data provided by author,South,plot in OBS1
