"study","campaign","species_plant","natural","leaf_habit","leaf_shape","plant_group","growth_form","woodiness","season","climate_class","log","lat","elevation","map","mat","mean_offset","se_offset","n_offset","mean_dexcess","se_dexcess","mean_lcexcess","se_lcexcess","SWLslope","SWLslope.std.error","SWLslope.pvalue","SWLintercept","SWLintercept.std.error","SWLintercept.pvalue","SWLrsquared","n_SWL","lang","absoluteOffset"
"Schwendenmann-2019","Schwendenmann-2019-2008-Muelas","Yuca","agricultural","evergreen","broadleaved","angiosperm","shrub","shrub","dry","tropical",-81.11,8.53,507,2624,22.9,-4.99609401762087,2.20218793224733,3,11.1266666666667,2.35910529179555,1.60526666666666,2.17967156649294,8.15721663550927,0.346595252375576,1.96556783742891e-25,16.4796424468936,0.787533569055486,1.69345446432438e-23,0.931081948539783,43,114.585152838428,4.99609401762087
"Schwendenmann_a-2019","Schwendenmann_a-2019-200701-NA","Gliricida sepium","natural","deciduous","broadleaved","angiosperm","tree","tree","not applicable","tropical",120.2,-1.552,560,1910,20,0.0564614989478811,2.96828282517061,4,11.18,2.64200050466813,-4.399225,2.75372545423317,6.87571411121484,0.673785616630668,9.17808272614252e-11,0.805404756726323,6.42989241159716,0.901246166640342,0.794103590167255,29,95.5,0.0564614989478811
"Schwendenmann_a-2019","Schwendenmann_a-2019-200701-NA","Theobroma cacao","natural","evergreen","broadleaved","angiosperm","tree","tree","not applicable","tropical",120.2,-1.552,560,1910,20,-1.53981584986752,1.93949718474873,3,9.37666666666667,2.23730740946443,-6.13073333333333,2.13315903558809,6.87571411121484,0.673785616630668,9.17808272614252e-11,0.805404756726323,6.42989241159716,0.901246166640342,0.794103590167255,29,95.5,1.53981584986752
"Schwendenmann_a-2019","Schwendenmann_a-2019-200703-NA","Gliricida sepium","natural","deciduous","broadleaved","angiosperm","tree","tree","not applicable","tropical",120.2,-1.552,560,1910,20,-0.469603616464964,3.23474300660678,3,12.7366666666667,2.34467007866305,-2.69013333333333,2.4728910168285,5.53812746375024,0.304734095876626,9.76036736408375e-15,-8.42538306871626,2.55449835059178,0.0032756158764609,0.937549881359436,24,95.5,0.469603616464964
"Schwendenmann_a-2019","Schwendenmann_a-2019-200703-NA","Theobroma cacao","natural","evergreen","broadleaved","angiosperm","tree","tree","not applicable","tropical",120.2,-1.552,560,1910,20,-0.294114610648557,1.38827769342106,3,10.2533333333333,1.6420955446556,-4.75226666666667,1.59298879922128,5.53812746375024,0.304734095876626,9.76036736408375e-15,-8.42538306871626,2.55449835059178,0.0032756158764609,0.937549881359436,24,95.5,0.294114610648557
"Schwendenmann_a-2019","Schwendenmann_a-2019-200704-NA","Gliricida sepium","natural","deciduous","broadleaved","angiosperm","tree","tree","not applicable","tropical",120.2,-1.552,560,1910,20,0.851960715212124,2.84826884228758,3,12.16,5.08885383296999,-3.5242,4.81576316001247,4.77041666557491,0.707159744050965,1.91089193165511e-06,-19.2007579477478,7.33958103543522,0.016992398029752,0.705458016699615,21,95.5,0.851960715212124
"Schwendenmann_a-2019","Schwendenmann_a-2019-200704-NA","Theobroma cacao","natural","evergreen","broadleaved","angiosperm","tree","tree","not applicable","tropical",120.2,-1.552,560,1910,20,-1.38992122997835,0.874754165476659,2,12.125,4.39500000000001,-3.8257,3.96990000000001,4.77041666557491,0.707159744050965,1.91089193165511e-06,-19.2007579477478,7.33958103543522,0.016992398029752,0.705458016699615,21,95.5,1.38992122997835
"Schwendenmann_a-2019","Schwendenmann_a-2019-200705-NA","Gliricida sepium","natural","deciduous","broadleaved","angiosperm","tree","tree","not applicable","tropical",120.2,-1.552,560,1910,20,-1.21323514258987,0.995870887963899,3,6.78666666666667,2.35134240618229,-9.07173333333333,2.05202911474905,6.20515348640028,0.431649975070539,2.4361896126028e-12,-9.75711303195668,4.62747312704823,0.0471697551133665,0.907754326546961,23,95.5,1.21323514258987
"Schwendenmann_a-2019","Schwendenmann_a-2019-200705-NA","Theobroma cacao","natural","evergreen","broadleaved","angiosperm","tree","tree","not applicable","tropical",120.2,-1.552,560,1910,20,-0.12213170013128,0.304589868111534,3,7.33333333333334,0.313917894431721,-8.40676666666666,0.20809941000504,6.20515348640028,0.431649975070539,2.4361896126028e-12,-9.75711303195668,4.62747312704823,0.0471697551133665,0.907754326546961,23,95.5,0.12213170013128
"Schwendenmann_a-2019","Schwendenmann_a-2019-200711-NA","Gliricida sepium","natural","deciduous","broadleaved","angiosperm","tree","tree","not applicable","tropical",120.2,-1.552,560,1910,20,-1.68721416284522,0.837805564310603,6,7.33,0.924546735793635,-7.6288,0.902692794181202,5.84924591720708,0.232972001943872,2.56174194804679e-27,-7.29984014527704,1.57493511360504,3.31288789856639e-05,0.936141645499362,45,95.5,1.68721416284522
"Schwendenmann_a-2019","Schwendenmann_a-2019-200711-NA","Theobroma cacao","natural","evergreen","broadleaved","angiosperm","tree","tree","not applicable","tropical",120.2,-1.552,560,1910,20,0.20184824213951,1.16164324146461,5,6.284,1.08516634669529,-8.14258,1.09824660545799,5.84924591720708,0.232972001943872,2.56174194804679e-27,-7.29984014527704,1.57493511360504,3.31288789856639e-05,0.936141645499362,45,95.5,0.20184824213951
"Schwendenmann_a-2019","Schwendenmann_a-2019-200712-NA","Gliricida sepium","natural","deciduous","broadleaved","angiosperm","tree","tree","not applicable","tropical",120.2,-1.552,560,1910,20,-1.75617024842777,0.62059064018361,4,9.535,1.26341138721057,-4.90835,1.0276148090765,6.80803227474467,0.596780166717852,1.64268166441326e-13,3.82349244970311,4.15380284891419,0.36344932269432,0.783316701442195,38,95.5,1.75617024842777
"Schwendenmann_a-2019","Schwendenmann_a-2019-200712-NA","Theobroma cacao","natural","evergreen","broadleaved","angiosperm","tree","tree","not applicable","tropical",120.2,-1.552,560,1910,20,-2.94767629994239,0.538592826625769,4,8.12,0.491426495012225,-6.250225,0.503767015221322,6.80803227474467,0.596780166717852,1.64268166441326e-13,3.82349244970311,4.15380284891419,0.36344932269432,0.783316701442195,38,95.5,2.94767629994239
"Schwendenmann_a-2019","Schwendenmann_a-2019-200804-NA","Gliricida sepium","natural","deciduous","broadleaved","angiosperm","tree","tree","not applicable","tropical",120.2,-1.552,560,1910,20,-0.843461663139032,1.63246311406241,3,7.76333333333333,2.35764241940499,-7.58416666666666,2.2589688512928,5.00643295838078,1.03550824551138,0.000100589129277554,-17.087988777426,9.49443331115249,0.0869988655177321,0.538903793331154,22,95.5,0.843461663139032
"Schwendenmann_a-2019","Schwendenmann_a-2019-200804-NA","Theobroma cacao","natural","evergreen","broadleaved","angiosperm","tree","tree","not applicable","tropical",120.2,-1.552,560,1910,20,-1.65763501671946,1.06602927334093,2,8.88500000000001,1.545,-6.71469999999999,1.4826,5.00643295838078,1.03550824551138,0.000100589129277554,-17.087988777426,9.49443331115249,0.0869988655177321,0.538903793331154,22,95.5,1.65763501671946
"Simonin-2014","Simonin-2014-201005-NA","several","natural","evergreen",NA,NA,"tree","tree","dry","warm",-123.644,39.7298,440,1526,10.8,-1.03529260274101,0.596562598199254,29,5.18246172413793,0.961587380040534,-12.8060068827586,1.04609408549782,4.94067955187074,0.336548928782206,4.35531456053073e-11,-17.3910838126816,2.333848126744,9.46476152618966e-07,0.926886350958125,19,141.296296296296,1.03529260274101
"Simonin-2014","Simonin-2014-201008-NA","several","natural","evergreen",NA,NA,"tree","tree","dry","warm",-123.644,39.7298,440,1526,10.8,4.16779616776005,0.548135238323005,37,1.54461648648649,0.781108277104585,-17.0500465621622,0.864856596417445,2.29812722781216,0.200303211879567,2.99265024862376e-10,-40.4524271855837,1.32880501223054,3.14859611088291e-18,0.86810457520937,22,141.296296296296,4.16779616776005
"Song_Lining-2014","Song_Lining-2014-2010-NA","Pinus sylvestris var. mongolica","natural","evergreen","narrowleaved","gymnosperm","tree","tree","not applicable","arid",122.351,42.9695,260,475,6.3,-2.18197694473689,1.25385657007262,7,-3,2.67261241912424,-7.44142857142857,2.65712288778979,5.64142396310209,0.436467523792372,2.53267886584415e-13,-23.3929651227146,4.12004576691565,4.36969761143246e-06,0.856454744555766,30,75.3968253968254,2.18197694473689
"Song_Lining-2016","Song_Lining-2016-201205-NA","Pinus sylvestris var. mongolica","natural","evergreen","narrowleaved","gymnosperm","tree","tree","dry","cold",122.3667,42.7167,226,496,6.5,2.57184401098809,1.11106664404663,8,8.62493600375,1.60845498627092,-2.8574080615,1.78535458914726,6.83701836430133,0.330054007127843,1.21260509654712e-24,-6.50029441068711,3.87870554312992,0.100694838335332,0.905084296625634,47,76.3076923076923,2.57184401098809
"Song_Lining-2016","Song_Lining-2016-201207-NA","Pinus sylvestris var. mongolica","natural","evergreen","narrowleaved","gymnosperm","tree","tree","wet","cold",122.3667,42.7167,226,496,6.5,-1.36265337136208,0.546363877491661,10,-0.415184568000002,0.557702610702365,-11.8922274296,0.56760691054416,7.48006939362133,0.548143767356569,4.9268724501168e-17,-4.67162551243122,5.8691796170832,0.430531932214668,0.81596565616093,44,76.3076923076923,1.36265337136208
"Song_Lining-2016","Song_Lining-2016-201209-NA","Pinus sylvestris var. mongolica","natural","evergreen","narrowleaved","gymnosperm","tree","tree","wet","cold",122.3667,42.7167,226,496,6.5,1.62628336562053,1.03867815184323,12,4.69206348666667,1.30820845001962,-6.76507937066667,1.36170375874794,5.58426309254737,0.354322396041661,9.34452486597311e-19,-23.1622205872892,3.80502384505844,3.5630075261845e-07,0.861299052782359,42,76.3076923076923,1.62628336562053
"Song_Lining-2016","Song_Lining-2016-201305-NA","Pinus sylvestris var. mongolica","natural","evergreen","narrowleaved","gymnosperm","tree","tree","dry","cold",122.3667,42.7167,226,496,6.5,2.48987324882355,0.916490690931915,12,4.05831756733333,0.789035553910389,-7.3194902818,0.764049989267243,6.72709583834646,0.811186078029544,3.18232371507334e-10,-12.5041226626647,9.00287409694221,0.172547234988353,0.632259692892392,42,76.3076923076923,2.48987324882355
"Song_Lining-2016","Song_Lining-2016-201307-NA","Pinus sylvestris var. mongolica","natural","evergreen","narrowleaved","gymnosperm","tree","tree","wet","cold",122.3667,42.7167,226,496,6.5,-0.942258896875336,0.912944581333694,12,3.1257704485,0.91611364280987,-9.19177078086666,0.913735605075632,8.76952081611712,0.473249248553658,5.38752034651189e-20,10.7675906335553,4.36854302060215,0.0186136446124881,0.905107714512649,38,76.3076923076923,0.942258896875336
"Song_Lining-2016","Song_Lining-2016-201309-NA","Pinus sylvestris var. mongolica","natural","evergreen","narrowleaved","gymnosperm","tree","tree","wet","cold",122.3667,42.7167,226,496,6.5,3.08147974289525,0.882315497112796,10,1.693442933,0.895332315411023,-10.1816395258,0.921650073802861,7.5806048362818,0.981260891620781,2.209624963794e-09,-5.50326539682524,8.74579485356668,0.532856228308237,0.604788597792477,41,76.3076923076923,3.08147974289525
"Song_Lining-2016","Song_Lining-2016-99999-NA","Pinus sylvestris var. mongolica","natural","evergreen","narrowleaved","gymnosperm","tree","tree","not applicable","cold",122.3667,42.7167,226,496,6.5,-2.06542129236517,0.717105432561993,32,-2.6823091400625,1.03186262186586,-14.8282051726125,1.12911696661584,5.67035189388954,0.336346089578482,3.6274483887672e-26,-21.8988288159488,3.2355076023915,3.48907790805232e-09,0.804651652728268,71,76.3076923076923,2.06542129236517
"Sun_Long-2019","Sun_Long-2019-201711-Forest","Cinnamomum bodinieri","natural",NA,NA,NA,NA,NA,"dry","warm",121.36,29.8,70,1389,16.8,-1.02353078821308,0.529922851860339,22,10.8333986363636,0.944694407676789,4.58376258181818,1.03252251724589,5.89198403265782,0.35026804025672,2.27665736380185e-25,-6.00478141770961,2.35383515426108,0.0131025077200037,0.813195887559271,67,82.6785714285714,1.02353078821308
"Sun_Long-2019","Sun_Long-2019-201711-Orchard","several","natural","evergreen",NA,NA,"tree","tree","dry","warm",121.36,29.8,70,1389,16.8,-1.8883992166783,0.820449077148229,28,7.35784071428571,1.0203273297511,0.697021542857139,1.05277803545087,4.86449375876872,0.391905032510803,1.07817848943868e-18,-13.7403377349351,2.30816745257873,1.21955010454361e-07,0.706514125780039,66,82.6785714285714,1.8883992166783
"Swaffer-2014","Swaffer-2014-2010-NA","Allocasuarina verticillata","natural","evergreen","narrowleaved","gymnosperm","tree","tree","dry","warm",135.54,-34.77,13,551,15.9,6.83287808352402,1.65698516828753,12,-8.17605,2.59750411829872,-15.7692775,2.0921995251859,5.8136140059339,0.215280186213467,1.38984770101203e-52,-17.9686570235746,2.19572973817024,3.48508456215243e-13,0.859713344045093,121,34.6540880503145,6.83287808352402
"Swaffer-2014","Swaffer-2014-2010-NA","Eucalyptus diversifolia","natural","evergreen","broadleaved","angiosperm","tree","tree","dry","warm",135.54,-34.77,13,551,15.9,12.3344918347184,0.557921367272436,22,0.845390454545454,0.83415817880476,-8.58310421818182,0.680390317532718,5.8136140059339,0.215280186213467,1.38984770101203e-52,-17.9686570235746,2.19572973817024,3.48508456215243e-13,0.859713344045093,121,34.6540880503145,12.3344918347184
"Wang_Jian-2019","Wang_Jian-2019-2016-NA","sophora viciifolia","natural",NA,NA,NA,NA,NA,"wet","arid",109.529,36.7125,900,521,9.5,-4.83455253740963,0.794895957732714,14,-8.62325642857143,1.08345702046919,-15.4285195714286,1.04869629297215,5.51974685752189,0.174868742614416,2.11734836084998e-61,-20.9981794875135,1.37353813831066,2.13334581885757e-30,0.888527682820107,127,54.8421052631579,4.83455253740963
"Wei_F-2013","Wei_F-2013-2008-NA","Pinus sylvestris var. Mongolica","natural","evergreen","narrowleaved","gymnosperm","tree","tree","wet","arid",120.78,42.89,362,399,6.8,3.20114575587496,1.18440901654182,10,-7.7,1.17426099692057,-26.532,1.1132802382549,8.12317065502659,1.12649172361991,2.04487092911789e-08,-9.89114638465688,9.23814404579418,0.291639027706783,0.597696609418647,37,58.6764705882353,3.20114575587496
"West-2007","West-2007-2004-NA","Juniperus osteosperma","natural","evergreen","narrowleaved","gymnosperm","tree","tree","wet","arid",-109.82,38.56,1800,258,10.8,-5.19670333900856,0.919769326958579,41,-36.2633743902439,2.69211694239523,-41.0874743902439,2.4563287416318,2.9904297212947,0.111555624445441,6.84802731862562e-29,-61.3655540109007,0.965930104412666,6.3282870997283e-45,0.942302278883454,46,23.8888888888889,5.19670333900856
"West-2007","West-2007-2004-NA","Pinus edulis","natural","evergreen","narrowleaved","gymnosperm","tree","tree","wet","arid",-109.82,38.56,1800,258,10.8,1.86982515747749,1.60722296418228,41,-32.7188829268293,3.29245894608746,-37.1914520731707,2.94393755399875,2.9904297212947,0.111555624445441,6.84802731862562e-29,-61.3655540109007,0.965930104412666,6.3282870997283e-45,0.942302278883454,46,23.8888888888889,1.86982515747749
"Wu_Huawu-2016","Wu_Huawu-2016-99999-NA","Achnatherum splendens","natural","evergreen",NA,"angiosperm","C3 grass","non-woody","not applicable","cold",100.19,37.24,3217,370,0.3,-0.69137022202393,1.17454633507692,29,-4.44855119344828,1.19854113767591,-21.0410094804293,1.20535060764904,6.25670439316669,0.50507352950053,9.08227806909896e-19,-9.71424894057939,2.09828037864,1.80416208987687e-05,0.702456371126873,67,1233.33333333333,0.69137022202393
"Wu_Huawu-2016","Wu_Huawu-2016-99999-NA","Allium tanguticum","natural","evergreen",NA,"angiosperm","forb","non-woody","not applicable","cold",100.19,37.24,3217,370,0.3,-4.7952092386518,2.2354332679805,8,-8.16111288715,1.67666610606946,-24.7333709516757,1.66140747966662,6.25670439316669,0.50507352950053,9.08227806909896e-19,-9.71424894057939,2.09828037864,1.80416208987687e-05,0.702456371126873,67,1233.33333333333,4.7952092386518
"Wu_Huawu-2016","Wu_Huawu-2016-99999-NA","Heteropappus altaicus","natural","evergreen",NA,"angiosperm","forb","non-woody","not applicable","cold",100.19,37.24,3217,370,0.3,-1.26315837186426,2.10492882746012,11,-4.39730424654545,1.77210745728915,-20.9575975016827,1.75974845597248,6.25670439316669,0.50507352950053,9.08227806909896e-19,-9.71424894057939,2.09828037864,1.80416208987687e-05,0.702456371126873,67,1233.33333333333,1.26315837186426
"Wu_Huawu-2016","Wu_Huawu-2016-99999-NA","Leymus chinensis","natural","evergreen",NA,"angiosperm","C3 grass","non-woody","not applicable","cold",100.19,37.24,3217,370,0.3,-0.419365407865152,1.60103690538837,15,-3.73694831772,1.76973570159713,-20.3067117585796,1.7872103887015,6.25670439316669,0.50507352950053,9.08227806909896e-19,-9.71424894057939,2.09828037864,1.80416208987687e-05,0.702456371126873,67,1233.33333333333,0.419365407865152
"Wu_Huawu-2018","Wu_Huawu-2018-2014-Highland barley","Hordeum vulgare","agricultural",NA,NA,"angiosperm","C3 grass","non-woody","not applicable","cold",100.23,37.35,3217,393,-1.9,-0.715684639454825,1.4252539612051,12,-0.26954,1.63699288819978,-16.392807775,1.69183552173704,6.15842334075532,0.30055897512537,4.48693454162061e-21,-7.57993906328985,1.70479426421187,8.4345090312496e-05,0.923049187215189,37,-206.842105263158,0.715684639454825
"Wu_Huawu-2018","Wu_Huawu-2018-2014-Oilseed rape","Brassica napus","agricultural",NA,NA,"angiosperm","forb","non-woody","not applicable","cold",100.23,37.35,3217,393,-1.9,-0.2393572806282,0.940136517686587,10,1.128397,1.29129746471098,-14.88439366,1.36574589344661,5.34481749517196,0.700487210071871,2.06034631181164e-08,-11.2906743105542,3.81213813991469,0.00604821231807904,0.667503946372039,31,-206.842105263158,0.2393572806282
"Wu_Huawu_a-2016","Wu_Huawu_a-2016-99999-ketu","Artemisia oxycephala","natural",NA,NA,"angiosperm","forb","non-woody","wet","cold",100.766667,36.766667,3232,366,0.8,-3.44587620594941,2.40039100429133,7,-3.29618007502857,3.57607526197731,-19.8453310663816,3.64968680174842,6.40729519855149,0.466349117110077,6.89866174730578e-16,-6.05918054302946,2.90772517853527,0.0443352299448191,0.839834472360426,38,457.5,3.44587620594941
"Wu_Huawu_a-2016","Wu_Huawu_a-2016-99999-ketu","Astragalus adsurgens","natural","evergreen",NA,"angiosperm","forb","non-woody","wet","cold",100.766667,36.766667,3232,366,0.8,-3.92607594916554,4.6342888459231,4,-2.9569506068,7.35231730749245,-19.459797581889,7.50955997950127,6.40729519855149,0.466349117110077,6.89866174730578e-16,-6.05918054302946,2.90772517853527,0.0443352299448191,0.839834472360426,38,457.5,3.92607594916554
"Wu_Huawu_a-2016","Wu_Huawu_a-2016-99999-ketu","Carex moorcroftii","natural","evergreen",NA,"angiosperm","C3 grass","non-woody","wet","cold",100.766667,36.766667,3232,366,0.8,-2.40375290703476,1.30568691837547,7,-1.674302512,1.86651056153283,-18.1906929543029,1.91485109986093,6.40729519855149,0.466349117110077,6.89866174730578e-16,-6.05918054302946,2.90772517853527,0.0443352299448191,0.839834472360426,38,457.5,2.40375290703476
"Wu_Huawu_a-2016","Wu_Huawu_a-2016-99999-ketu","Hippophae rhamnoides","natural","deciduous","broadleaved","angiosperm","shrub","shrub","wet","cold",100.766667,36.766667,3232,366,0.8,-2.8659630489984,1.57111493340818,7,-0.980242975999999,1.81861605518203,-17.4312953400086,1.84432386240089,6.40729519855149,0.466349117110077,6.89866174730578e-16,-6.05918054302946,2.90772517853527,0.0443352299448191,0.839834472360426,38,457.5,2.8659630489984
"Yang_Bin-2015","Yang_Bin-2015-2011-NA","Cunninghamia lanceolata","natural","evergreen","narrowleaved","gymnosperm","tree","tree","dry","arid",115.0631,26.74778,102,1458,18.9,-8.94722418120193,5.4550280571443,14,-0.457703667857143,5.07079919265191,-12.6886474592857,5.17916631167388,9.39700741155084,1.12621065482916,0.00112768688902092,16.7634932177318,8.86771885726719,0.13169044192065,0.945667631175896,6,77.1428571428571,8.94722418120193
"Yang_Bin-2015","Yang_Bin-2015-2011-NA","Pinus elliottii","natural","evergreen","narrowleaved","gymnosperm","tree","tree","dry","arid",115.0631,26.74778,102,1458,18.9,-1.35070321397086,2.60696986665391,14,5.86789360857143,2.48894100269958,-5.99915127142857,2.51816680016669,9.39700741155084,1.12621065482916,0.00112768688902092,16.7634932177318,8.86771885726719,0.13169044192065,0.945667631175896,6,77.1428571428571,1.35070321397086
"Yang_Bin-2015","Yang_Bin-2015-2011-NA","Pinus massoniana","natural","evergreen","narrowleaved","gymnosperm","tree","tree","wet","arid",115.0631,26.74778,102,1458,18.9,-4.85189829242225,3.16666377060549,14,3.03242043557143,3.03014146761513,-9.02523815197143,3.0650691630109,9.39700741155084,1.12621065482916,0.00112768688902092,16.7634932177318,8.86771885726719,0.13169044192065,0.945667631175896,6,77.1428571428571,4.85189829242225
"Yang_Bin-2015","Yang_Bin-2015-2012-NA","Cunninghamia lanceolata","natural","evergreen","narrowleaved","gymnosperm","tree","tree","dry","arid",115.0631,26.74778,102,1458,18.9,-10.9659235088427,2.95131664501043,14,-4.32507730071429,1.90879932768714,-16.4990845235714,1.9525385055616,11.6647522564249,1.03895741857856,0.000358437607521951,28.8675024683904,7.18039975944011,0.0158602210873589,0.969243470198526,6,77.1428571428571,10.9659235088427
"Yang_Bin-2015","Yang_Bin-2015-2012-NA","Pinus elliottii","natural","evergreen","narrowleaved","gymnosperm","tree","tree","dry","arid",115.0631,26.74778,102,1458,18.9,-5.3133149810031,2.20308772376236,14,1.05536811285714,1.5661100904624,-11.0889330785714,1.58606595814763,11.6647522564249,1.03895741857856,0.000358437607521951,28.8675024683904,7.18039975944011,0.0158602210873589,0.969243470198526,6,77.1428571428571,5.3133149810031
"Yang_Bin-2015","Yang_Bin-2015-2012-NA","Pinus massoniana","natural","evergreen","narrowleaved","gymnosperm","tree","tree","dry","arid",115.0631,26.74778,102,1458,18.9,-11.568659350977,4.38041600628291,14,-3.98658228214286,2.82740758753934,-16.2633228735714,2.96863153859284,11.6647522564249,1.03895741857856,0.000358437607521951,28.8675024683904,7.18039975944011,0.0158602210873589,0.969243470198526,6,77.1428571428571,11.568659350977
"Yang_Bin-2015","Yang_Bin-2015-2013-NA","Cunninghamia lanceolata","natural","evergreen","narrowleaved","gymnosperm","tree","tree","dry","arid",115.0631,26.74778,102,1458,18.9,-4.09393624412644,4.19932358278762,7,-0.170922672857144,3.53281244266687,-12.1543161814286,3.71276602085559,9.41011645894748,0.424658555896742,0.028709818431295,13.1473132716499,2.98859172314128,0.142295682527892,0.997967613935747,3,77.1428571428571,4.09393624412644
"Yang_Bin-2015","Yang_Bin-2015-2013-NA","Pinus elliottii","natural","evergreen","narrowleaved","gymnosperm","tree","tree","dry","arid",115.0631,26.74778,102,1458,18.9,-4.18419368027787,1.79349239273032,7,-0.0866427428571431,1.52013744226527,-12.1195463085714,1.58944263267071,9.41011645894748,0.424658555896742,0.028709818431295,13.1473132716499,2.98859172314128,0.142295682527892,0.997967613935747,3,77.1428571428571,4.18419368027787
"Yang_Bin-2015","Yang_Bin-2015-2013-NA","Pinus massoniana","natural","evergreen","narrowleaved","gymnosperm","tree","tree","dry","arid",115.0631,26.74778,102,1458,18.9,-7.96031523624171,4.84439830346376,7,-3.07734619142857,4.22117646978004,-15.3330450028571,4.38829631755309,9.41011645894748,0.424658555896742,0.028709818431295,13.1473132716499,2.98859172314128,0.142295682527892,0.997967613935747,3,77.1428571428571,7.96031523624171
"Yang_Bin-2015","Yang_Bin-2015-99999-NA","Cunninghamia lanceolata","natural","evergreen","narrowleaved","gymnosperm","tree","tree","not applicable","arid",115.0631,26.74778,102,1458,18.9,-5.77112381770425,1.1398769535704,20,1.8482664827,1.07195967088451,-10.47903642184,1.1012222455341,8.72898311654195,0.161777183170708,3.0875994746662e-99,11.7612848294149,1.17053422497321,1.96761869398543e-18,0.951623535939267,150,77.1428571428571,5.77112381770425
"Yang_Bin-2015","Yang_Bin-2015-99999-NA","Pinus elliottii","natural","evergreen","narrowleaved","gymnosperm","tree","tree","not applicable","arid",115.0631,26.74778,102,1458,18.9,-5.91793189919869,0.350141177222041,152,1.32991422188158,0.34538836945629,-10.7935188421132,0.345652262280526,8.72898311654195,0.161777183170708,3.0875994746662e-99,11.7612848294149,1.17053422497321,1.96761869398543e-18,0.951623535939267,150,77.1428571428571,5.91793189919869
"Yang_Bin-2015","Yang_Bin-2015-99999-NA","Pinus massoniana","natural","evergreen","narrowleaved","gymnosperm","tree","tree","not applicable","arid",115.0631,26.74778,102,1458,18.9,-7.42540415026846,0.510665981621072,96,0.200176541041667,0.503416291752566,-12.130523090125,0.503832434644975,8.72898311654195,0.161777183170708,3.0875994746662e-99,11.7612848294149,1.17053422497321,1.96761869398543e-18,0.951623535939267,150,77.1428571428571,7.42540415026846
"Zhang_Congzhi-2011","Zhang_Congzhi-2011-200706-NA","Zea mays","agricultural",NA,NA,"angiosperm","C4 grass","non-woody","wet","warm",114.4,35.016667,72,592,14.8,4.50184622739774,NA,1,-13.4319,NA,-20.0052363,NA,2.54043113114454,0.154358089481036,0.0386338949593705,-32.4926147429085,1.02020170643088,0.0199819953928316,0.996321730552933,3,40,4.50184622739774
"Zhang_Congzhi-2011","Zhang_Congzhi-2011-200708-NA","Zea mays","agricultural",NA,NA,"angiosperm","C4 grass","non-woody","wet","warm",114.4,35.016667,72,592,14.8,5.04017640658185,0.177697607186484,2,5.45105,0.696230000000003,-5.3471252,0.421042000000003,5.17358471155728,0.401037488717887,0.00020822119095375,-20.5432649022039,2.74934353897622,0.00171487655699158,0.976528981106958,6,40,5.04017640658185
"Zhao_P-2020","Zhao_P-2020-2013-NA","Populus adenopoda","natural","deciduous","broadleaved","angiosperm","tree","tree","wet","warm",105.24,30.92,380,961,16.8,-9.64895048909687,0.654057420465229,30,7.82451066666667,0.711587688318791,-9.24675324333334,0.692695624591034,7.10560672798418,0.942471769838215,6.80823962191386e-08,7.72333217853629,9.33038432181263,0.415637801240409,0.694531553278483,27,57.2023809523809,9.64895048909687
"Zhao_P-2020","Zhao_P-2020-2013-NA","Pterocarya stenoptera","natural","deciduous","broadleaved","angiosperm","tree","tree","wet","warm",105.24,30.92,380,961,16.8,-6.46649505516636,0.457573530234117,33,10.7392360606061,0.522368825252095,-6.27515274848485,0.500266496337192,7.10560672798418,0.942471769838215,6.80823962191386e-08,7.72333217853629,9.33038432181263,0.415637801240409,0.694531553278483,27,57.2023809523809,6.46649505516636
"Zhou_Hai-2019","Zhou_Hai-2019-201508-Linze","Pinus sylvestris var. mongolica","natural","evergreen","narrowleaved","gymnosperm","tree","tree","wet","arid",100.4,39.24,1370.4,128,6.8,0.0257277143373642,NA,1,5.33604,NA,-3.179063,NA,2.81763237856422,0.418373464841325,0.000521826905857106,-33.9456042099512,2.87175215340723,2.21577933201058e-05,0.883169813036614,8,18.8235294117647,0.0257277143373642
"Zhou_Hai-2019","Zhou_Hai-2019-201508-Yanchi","Pinus sylvestris var. mongolica","natural","evergreen","narrowleaved","gymnosperm","tree","tree","wet","arid",39.9,37.52,1389.5,743,13.9,2.6571546633645,5.51247426843965,2,-18.21271,1.88252,-19.2138496,3.3156692,2.52904050755521,0.140750863161246,1.91107955160515e-06,-53.1919377323613,0.875723159616128,1.33837370607129e-09,0.981754955983175,8,53.4532374100719,2.6571546633645
"Zhou_Hai-2019","Zhou_Hai-2019-201508-Yuling","Pinus sylvestris var. mongolica","natural","evergreen","narrowleaved","gymnosperm","tree","tree","wet","arid",109.5,30.29,1104.4,1435,15.5,3.10770718130033,1.13738697865682,3,-12.8645133333333,1.67031123333681,-13.989967,1.41011887050936,3.54644415965632,0.744690130179981,0.00311897620722926,-45.4675567281567,6.06465997838663,0.000291176777430948,0.790791933900147,8,92.5806451612903,3.10770718130033
"Zhu_Yajuan-2016","Zhu_Yajuan-2016-99999-NA","salix cheilophila","natural",NA,NA,NA,NA,NA,"not applicable","arid",100.2658,36.2729,2874,303,2.7,-2.25390445993862,0.43318782562528,11,-2.14279636363636,1.12507197001572,-9.45831906363636,0.722187243550483,5.88095891412328,0.0999710210259881,9.50518052883541e-89,-17.4729703096439,0.876120961564289,1.91668688131931e-39,0.967296266290875,119,112.222222222222,2.25390445993862
